"student_spending","hours_study","social_outings","fin_lit","living_arr","funding","distance"
3201.57127871066,15.4925277188162,8,55.0136573314991,"Off-campus",0,3.37680245888175
4433.46966704284,19.2271644765119,6,32.476199300597,"Apartment",0,9.67129437971242
3691.08793176681,37.1537416911054,4,43.4974167211921,"Apartment",0,13.2198461777959
2757.61082990513,28.0191037841914,4,59.3798955012385,"On-campus",1,0.222410078241399
1513.56749177388,8.58221743653016,5,72.4177881767571,"On-campus",0,0.177019119397507
4665.37364740537,14.087700383341,7,31.7748201876814,"Apartment",1,10.1347400334289
1121.57277096728,23.393751875287,2,80.6316166848636,"On-campus",1,0.275706533706498
3188.35097443524,31.9262352346759,3,80.9848569645446,"Apartment",0,10.0908825124149
2046.67898825424,24.1849339542782,5,42.8502561613359,"On-campus",1,0.332361662621835
3051.53174240012,29.9934997761652,3,67.0845084328967,"Apartment",0,7.00786693759397
3366.00654232606,32.6720430223026,9,44.4954117996868,"Off-campus",1,10.7283979869589
1486.18725534118,38.3684386309035,1,58.1220003196757,"On-campus",0,0.277303841916295
1390.19462508036,25.4481338661997,3,73.9299410827002,"On-campus",0,0.192210105891496
1940.80488890835,24.5841447505528,3,73.0250947154816,"On-campus",0,0.285428968907761
3933.90751628991,10.9741011268618,6,47.2623809454978,"Apartment",1,9.51384165013315
1594.16077289124,25.7946207527026,2,54.2004531828665,"On-campus",0,0.292112227665107
4826.48911062166,20.4251995368355,8,45.3575464350425,"Apartment",1,8.36492064042782
3100.55314572091,17.2079233375673,6,65.0931548985737,"On-campus",1,0.185646106613742
3294.23746223588,23.5607501516197,6,36.6138725334934,"On-campus",1,0.121067931083584
2009.30569678547,33.1195453819493,4,20.5601183767296,"On-campus",0,0.284089489859831
4201.34716931553,9.05801209049134,5,82.0471842280929,"Apartment",1,12.4278739939764
2906.92103288322,21.5817657023566,5,94.1020936949209,"Apartment",1,10.1973493320582
3043.00247202208,25.9330982686617,5,53.1744968964176,"Off-campus",0,7.38800668522133
4004.64113707969,17.8543394395604,11,71.4165373064234,"Apartment",0,3.64211830701895
2338.30240058847,27.6712235399938,8,59.8874582443542,"On-campus",0,0.443382128195771
2234.13129015662,28.2914393649258,3,82.1147069957399,"Off-campus",0,4.52018033079682
2040.70414487109,24.7357107257921,2,68.3121589885407,"On-campus",1,0.304671184139507
4120.2599021634,5.27281444991978,8,63.0549594767423,"Apartment",1,5.89882170943845
3330.00881010123,45.5716651669331,3,33.0129532235119,"Off-campus",0,7.21325673649219
2361.010486619,23.3576059402544,10,76.2443352119663,"Off-campus",0,3.90440032690302
2322.57070765192,30.2095462527014,4,54.7371957742972,"On-campus",1,0.277758757806665
2838.72560527082,27.1901319282924,5,38.9476487292746,"On-campus",1,0.16409853855908
3724.42144496176,33.1973858785468,4,56.9730500263,"Apartment",0,8.85442381401047
1913.66007245583,31.5412755709927,1,58.0983276031155,"On-campus",1,0.241582003352313
3283.18226388665,23.3216546301719,8,75.8881030899923,"Off-campus",1,12.0512893282041
2687.40309835439,28.0253421776681,5,42.4890595160401,"Off-campus",1,1.43548223466773
3830.4986382908,17.4367293510089,9,51.6353455902233,"Apartment",0,9.93103443424166
3330.52915928074,31.8553840871945,4,82.3217989257474,"Apartment",0,14.2793222684825
2658.64823082774,21.3116932889252,8,80.3799865315505,"Off-campus",0,6.36860896700552
1900.95275888765,44.3341868303057,0,77.4482181585354,"On-campus",1,0.495899120349098
2181.79104272352,11.7916088344945,5,84.9228591802182,"On-campus",1,0.172668761353699
1923.97087253856,21.2881020562719,7,63.0604646974484,"On-campus",1,0.267464337496007
3120.97725988951,31.6030389020739,2,51.2717446969534,"Off-campus",0,11.2624138484896
2808.95805308919,29.0810603750293,4,68.3280609279513,"Off-campus",0,4.34394207442574
2946.29234117353,20.28415169188,9,75.8808468873889,"Off-campus",0,5.78071680900345
1561.36037442536,17.0257540623398,5,96.2044990720657,"On-campus",0,0.300523305857902
2483.77856318729,26.1558056376856,6,30.5252650093322,"On-campus",0,0.291057222175255
3382.53910605778,24.8855406946647,4,64.0985355460023,"Apartment",0,11.2274367272492
3100.40480808671,10.6777501018875,9,69.8219187430447,"Off-campus",0,13.010992787586
3936.33828566835,25.2764085370708,6,59.1810201695943,"Apartment",0,11.0794109671261
2271.93422514833,26.5218425255397,5,36.6326662727233,"On-campus",1,0.227017123467596
2012.5846230247,26.3978111758547,5,71.1225133812937,"On-campus",1,0.31216371749907
2626.52629153593,16.5598636591785,9,48.3137138810412,"On-campus",1,0.33374454813897
1748.7996367747,28.809066226421,6,67.5879224824577,"On-campus",0,0.219711195084609
2931.85108130638,36.0285610956739,1,73.6132755902678,"Apartment",0,11.6694494215566
2872.23975497998,28.6498912254385,3,79.2593551571189,"Apartment",0,9.10462177547736
3701.57227478072,15.9152922370053,6,36.6320430392165,"Apartment",0,8.62075344083554
3531.21157636709,21.5148362424648,6,76.2261277226868,"Apartment",1,7.51954101840887
3115.76546305258,27.7688289564289,2,48.6452796458097,"Apartment",1,9.58807401942792
3298.71969091292,19.8236349494538,4,40.6647078922656,"Off-campus",1,3.28549924576742
3072.70670894944,7.73882931987778,7,79.7148099887915,"Off-campus",0,6.31380790397153
3052.16723641038,32.0740065602257,5,77.1938995989746,"Apartment",0,14.4663041441713
3712.56555525596,18.3641791070039,11,56.3612509844249,"Apartment",0,10.4644913731908
3135.4034948836,20.4115178338537,8,71.3931105935752,"On-campus",0,0.270026194860911
2304.01153378397,37.0312048720363,1,47.0951138786541,"On-campus",1,0.292706912773909
3863.39322533077,18.8068405631568,7,57.7345263142193,"Apartment",1,4.16267898564283
3157.71611667805,31.7658523215144,6,58.5941514935869,"Off-campus",0,10.3206274262532
3646.85740962822,14.9145369694498,8,55.7888991824399,"Off-campus",0,9.73263585833045
3236.00774809719,22.1636607754082,5,71.0114810474586,"Apartment",0,5.72567078743552
2361.99965539093,24.4115518469082,2,83.0599130324392,"Off-campus",1,6.52526263640426
3425.20367622156,15.6507886046052,5,53.1634340583165,"Off-campus",1,11.9129122781024
2587.57452062132,19.9220138807287,8,59.5101232146641,"On-campus",1,0.360405027494058
2017.88619868532,24.7692675765735,6,84.5513602374825,"On-campus",1,0.280487211130546
1885.20278447994,30.3655677498714,5,55.0643704421019,"On-campus",0,0.236957811005147
4979.08367166119,11.7956276525991,10,20.9394274408934,"Apartment",0,7.27068947796443
3074.87722943245,22.2019660863099,8,67.709756796719,"Off-campus",0,5.0598943823888
3707.64031567345,31.0512515083639,6,46.7029798333311,"Apartment",1,6.34823489937436
3344.97054829051,20.6895267201793,3,45.0219239099411,"Off-campus",1,3.67599825920526
2814.2701316162,26.8183353733835,4,81.3122522037728,"Off-campus",0,9.87725046403069
1712.09509535306,28.9378285605155,7,96.7199701052285,"On-campus",0,0.358529588092986
2809.60687766191,27.1426801226535,5,44.4032618789469,"On-campus",1,0.306061180601734
2568.01358124997,30.2260614357711,2,75.4653777250014,"Off-campus",1,11.2509169047754
2056.1294224362,24.018330712181,5,58.5877824244555,"On-campus",0,0.28964519655711
1870.81528442495,21.690587891263,7,62.1271118883067,"On-campus",0,0.0476768896088638
2824.25013708415,5,11,78.333550521846,"Off-campus",0,7.45555137362556
2534.03880930572,24.2564718521642,8,63.205117776616,"On-campus",1,0.29350072055261
2370.90256692294,28.4422775708799,2,47.2295196920886,"On-campus",1,0.242708836097604
2936.48723633754,29.2831907269452,6,52.9438668788571,"Off-campus",0,9.91694903587605
3812.27760735173,20.557773189494,9,70.2920288294831,"Apartment",0,10.7336258221552
3456.54050946892,39.2360232782012,1,24.9607900221015,"Apartment",1,13.2626161630988
2380.3452259547,27.2913953570306,6,76.4286657277271,"Off-campus",0,2.10940225289
4444.40597393181,26.0105268676711,5,36.4927485175164,"Apartment",0,10.4706058360824
2677.91396636049,35.1781342357482,5,60.3289659422757,"Off-campus",0,10.8682962913304
1782.47658615311,19.2522702294459,6,57.1446153361206,"On-campus",0,0.336372484271866
3541.60664879141,21.3972910086023,10,79.3960422903652,"Off-campus",1,10.4098373309945
2488.47070235717,44.1796198403981,1,62.8327397258494,"Off-campus",0,2.3418701010332
2785.73273788867,25.0890334977671,7,61.5290870235782,"On-campus",0,0.284507540684539
4030.23337272669,38.0685473712665,5,70.472037132879,"Off-campus",1,4.51635276556685
3114.18518242601,13.4919468406838,7,47.5947816571435,"On-campus",1,0.154992241065164
2929.02658887169,23.4758655836568,7,57.0615171590044,"On-campus",1,0.327358712705744
2450.19416169206,28.0273912290947,0,77.6637662071165,"On-campus",1,0.0796201594485696
2757.78258967893,27.4003083616464,5,70.2521043146978,"Off-campus",1,2.63867751894358
2812.94307149698,16.9549099239133,7,40.8675493987121,"On-campus",1,0.225921493638563
1868.75750967185,25.154074197003,0,69.5693455111632,"On-campus",1,0.219792649886279
3236.92083598033,16.3806347751041,7,39.3361556309442,"Off-campus",1,7.89996776761417
2443.67195980843,30.7016266019543,1,51.0253379442049,"Apartment",1,0.864533822853994
2457.65138156206,33.6782007188852,4,78.1638057578551,"On-campus",0,0.147854366291624
3371.14272992259,7.2000984281007,7,26.2343223683122,"Off-campus",0,5.89311724902847
3091.90374801074,34.8855476984011,3,33.3147871367876,"Off-campus",0,9.49555795559546
3071.76520214696,15.0716440255321,8,79.5205900923964,"Apartment",0,7.23512719857352
2553.12750777968,28.6381541518611,7,47.7781082392102,"On-campus",0,0.243401854028639
2623.26139701545,30.2792211051409,1,78.6556052786837,"Off-campus",0,9.33278534442864
3165.42561428299,23.4008813751885,6,57.4762469886584,"Off-campus",0,10.3802762852446
3820.49620727344,19.8390883451217,6,66.4166351754439,"Apartment",1,8.21727714972292
2313.18711811797,26.3225681699364,2,72.1991833444386,"On-campus",1,0.31235404626101
1757.08993293465,28.5105496057156,0,50.2318219595993,"On-campus",0,0.29748986268307
1959.35374197041,32.0664225595896,2,55.4311361528009,"On-campus",1,0.307163462664524
2588.33151292685,8.58130412878438,9,53.7735424553155,"On-campus",0,0.383573646703799
2847.13908361161,11.9089658555278,6,100,"Apartment",1,5.68139244061622
4120.69069940499,36.4432187295055,6,61.8922060364637,"Apartment",1,12.1663711299226
1456.79776180474,33.3730307768924,3,67.0920063466663,"On-campus",0,0.446963413281427
4170.3708522426,28.4823115912615,6,54.8886968858858,"Off-campus",1,10.7226225484043
2603.89466483012,30.7214272568885,7,56.3731403601809,"Off-campus",1,8.88202663970442
1759.76246285101,32.337399341128,3,80.6813200328597,"On-campus",0,0.189292180392768
3278.90975767885,5,8,54.9167449569391,"Off-campus",1,3.957436424346
4817.88285372705,33.8822167731106,5,60.3020445414114,"Apartment",1,12.551079971766
4064.27690769032,21.1200992275014,9,65.654432462116,"Apartment",0,14.8575753379398
2707.55479991553,26.8449346450496,5,53.5241438244319,"On-campus",1,0.353640262444953
2031.29281020497,22.6387375929314,7,89.3859623426555,"On-campus",0,0.346493153261291
2635.73093067178,31.97571963263,3,38.5731058166824,"On-campus",1,0.305171083746008
4193.42341533707,22.2122204083551,9,90.1693946976844,"Apartment",1,12.7743280332415
2991.78296756816,29.148030127106,5,54.7261216668123,"On-campus",0,0.27418598033419
2388.42541246137,21.8745201708882,7,80.3567947027423,"On-campus",0,0.455476070604651
3786.59516379393,16.257702327188,8,30.0123388348879,"Off-campus",1,1.1642117353243
4016.36905685159,34.6800840835221,3,74.3412093214268,"Off-campus",1,16.3076141815604
2621.8141131971,30.9272000901942,2,73.146468974653,"Off-campus",0,5.71464096281822
3682.91906514434,38.7940979132516,2,40.9317454265987,"Apartment",0,6.73523613805318
3722.66196743753,25.5212314606344,5,48.4751418226556,"Off-campus",0,9.03554070659915
2370.83714813645,34.0000219666254,1,62.9028726820533,"Off-campus",0,2.99875175918532
2880.25433645653,40.8033524321526,1,77.1575314319551,"Off-campus",1,6.94842062705605
2674.85524424666,22.7481430796883,1,48.5100104395699,"Off-campus",0,8.24594976186227
2422.97674895167,14.4163910979583,4,56.6381100142005,"On-campus",1,0.452279460124328
3767.56280282998,23.0851874628951,4,83.57020402466,"Apartment",1,16.1051762453779
2440.40778398738,23.2876700801169,3,43.0897913872276,"Off-campus",0,0.852957396174245
3879.52995878227,26.2134440360746,0,74.2169097107529,"Apartment",1,7.57844633743234
3311.23757538527,38.6984398185543,4,66.7315228385234,"Apartment",0,12.7153891543732
2418.13232013943,22.3908488599572,4,43.4127820716551,"On-campus",1,0.232716309661293
2299.23209397097,27.9840372464393,0,49.9819823673933,"On-campus",0,0.383897466777892
1936.5326978523,23.1785274808358,5,71.749162654533,"On-campus",0,0.420380587237689
3315.34235941021,25.1636056682003,10,63.7343914906819,"On-campus",1,0.0821532178948657
1566.01551224568,27.5124613080501,5,81.3764741620121,"On-campus",0,0.592109460835705
3490.58301523282,35.6257175682959,3,50.9732405686262,"Apartment",1,3.20636574968778
3911.2892571728,25.9705470199262,7,34.2826845543078,"Off-campus",1,10.5180855371597
2603.36778078761,30.7027385602489,4,75.717403897174,"Apartment",0,4.53548590815766
2024.79734602319,31.2308802382683,4,50.8706757234881,"On-campus",0,0.183645264446333
1822.8515201559,32.3181861668451,2,61.8051079023383,"On-campus",1,0.240699891140981
3625.68940993047,20.4048435825249,7,85.785627207777,"Apartment",0,7.38989776136608
2152.96654263522,38.0150497135574,6,56.2437892153321,"On-campus",0,0.260336281493056
3545.63832028367,21.9523460856479,9,83.2433299109547,"Apartment",0,8.54801501451411
2535.61258212636,24.153726658802,7,43.5429052510133,"On-campus",1,0.397880760269639
1579.32023172531,36.2324021417134,1,73.8826685417435,"On-campus",0,0.029613152141915
2942.4146541029,35.3526712491646,2,63.701988178065,"Apartment",1,10.8543803907065
1999.0469689971,16.2800650207101,11,48.9484269097282,"On-campus",1,0.264441727126289
3148.62904536992,18.0154319966603,5,40.7998659166552,"On-campus",0,0.171689936268232
2703.46468586175,14.1353675250351,8,61.1496549539176,"On-campus",0,0.356096624028704
3780.16140610103,26.4547775409587,8,63.8274714368112,"Off-campus",1,7.67364048058046
2396.45786237357,26.3187269433477,5,64.1617022555202,"Apartment",0,5.06973405055131
2668.50410081143,27.9129174988405,6,68.0528403334732,"On-campus",1,0.368901180052985
4079.29428064479,29.4172617137485,4,53.0927165103493,"Apartment",0,15.3551864013762
